repo,path,sha,date_time,previous_content,content,levenshtein_distance,bcompare
liblouis/liblouis,SECURITY.md,a609903d238f35bfb65061f19ddecee715c72f2b,2023-01-16 15:38:50+00:00,,"# Security Policy

## Reporting a Vulnerability

To report a security issue, please email the maintainers (see
[AUTHORS](https://github.com/liblouis/liblouis/blob/master/AUTHORS))
with a description of the issue, the steps you took to create the
issue, affected versions, and, if known, mitigations for the issue.

Our vulnerability management team will respond within 3 working days
of your email. If the issue is confirmed as a vulnerability, we will
open a Security Advisory. This project follows a 90 day disclosure
timeline.

## Supported Versions

Security updates are only provided for the latest version of liblouis.
",625,b liblouis/liblouis a609903d238f35bfb65061f19ddecee715c72f2b
liblouis/liblouis,SECURITY.md,185e5355316cca6103c7711c2d2d815ee1a435e6,2023-01-17 07:45:19+00:00,"# Security Policy

## Reporting a Vulnerability

To report a security issue, please email the maintainers (see
[AUTHORS](https://github.com/liblouis/liblouis/blob/master/AUTHORS))
with a description of the issue, the steps you took to create the
issue, affected versions, and, if known, mitigations for the issue.

Our vulnerability management team will respond within 3 working days
of your email. If the issue is confirmed as a vulnerability, we will
open a Security Advisory. This project follows a 90 day disclosure
timeline.

## Supported Versions

Security updates are only provided for the latest version of liblouis.
","# Security Policy

## Reporting a Vulnerability

To report a security issue, please email the maintainers (see
[AUTHORS](https://github.com/liblouis/liblouis/blob/master/AUTHORS))
with a description of the issue, the steps you took to create the
issue, affected versions, and, if known, mitigations for the issue.

Our vulnerability management team will respond within 5 working days
of your email. If the issue is confirmed as a vulnerability, we will
open a Security Advisory. This project follows a 90 day disclosure
timeline.

## Supported Versions

Security updates are only provided for the latest version of liblouis.
",1,b liblouis/liblouis 185e5355316cca6103c7711c2d2d815ee1a435e6
